Event,Details,Gender,Day,Date,Start Time,End Time,Duration,Venue,Lat,Lon,Dist
Handball,preliminaries (2 matches),Men,Thur,2-Aug,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Sat,4-Aug,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Sat,4-Aug,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Sat,4-Aug,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Mon,6-Aug,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Mon,6-Aug,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Mon,6-Aug,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,quarter-final,Men,Wed,8-Aug,11:00,13:00,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,quarter-final,Men,Wed,8-Aug,14:30,16:30,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,quarter-final,Men,Wed,8-Aug,18:00,20:00,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,quarter-final,Men,Wed,8-Aug,21:30,23:30,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,Semi-final,Men,Fri,10-Aug,17:00,19:00,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,Semi-final,Men,Fri,10-Aug,20:30,22:30,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,bronze medal match,Women,Sat,11-Aug,17:00,19:00,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,gold medal match,Women,Sat,11-Aug,20:30,23:00,2:30,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,preliminaries (2 matches),Women,Sat,28-Jul,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Sat,28-Jul,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Sat,28-Jul,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Mon,30-Jul,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Mon,30-Jul,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Mon,30-Jul,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Wed,1-Aug,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Wed,1-Aug,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Wed,1-Aug,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Fri,3-Aug,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Fri,3-Aug,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Fri,3-Aug,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Sun,5-Aug,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Sun,5-Aug,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Women,Sun,5-Aug,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,quarter-final,Women,Tue,7-Aug,10:00,12:00,2:00,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,quarter-final,Women,Tue,7-Aug,13:30,15:30,2:00,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,quarter-final,Women,Tue,7-Aug,17:00,19:00,2:00,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,quarter-final,Women,Tue,7-Aug,20:30,22:30,2:00,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,Semi-final,Women,Thur,9-Aug,17:00,19:00,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,Semi-final,Women,Thur,9-Aug,20:30,22:30,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Hockey,"Gold medal match, victory ceremony",Men,Sat,11-Aug,20:00,22:30,2:30,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Bronze medal match,Men,Sat,11-Aug,15:30,17:30,2:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Classifications (5th-6th & 11th-12th places),Men,Sat,11-Aug,8:30,13:30,5:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Classifications (7th-8th & 9th-10th places),Men,Thur,9-Aug,8:30,13:30,5:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Mon,30-Jul,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Mon,30-Jul,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Mon,30-Jul,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Wed,1-Aug,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Wed,1-Aug,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Wed,1-Aug,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Fri,3-Aug,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Fri,3-Aug,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Fri,3-Aug,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Sun,5-Aug,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Sun,5-Aug,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Sun,5-Aug,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Tue,7-Aug,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Tue,7-Aug,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Men,Tue,7-Aug,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Semi-final,Men,Thur,9-Aug,15:30,17:30,2:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Semi-final,Men,Thur,9-Aug,20:00,22:00,2:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Classifications (5th-6th & 11th-12th places),Women,Fri,10-Aug,8:30,13:30,5:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Classifications (7th-8th & 9th-10th places),Women,Wed,8-Aug,8:30,13:30,5:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,"Gold medal match, victory ceremony",Women,Fri,10-Aug,20:00,22:30,2:30,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Sun,29-Jul,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Sun,29-Jul,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Sun,29-Jul,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Tue,31-Jul,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Tue,31-Jul,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Tue,31-Jul,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Thur,2-Aug,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Thur,2-Aug,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Thur,2-Aug,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Sat,4-Aug,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Sat,4-Aug,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Sat,4-Aug,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Mon,6-Aug,8:30,12:15,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Mon,6-Aug,13:45,17:30,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Preliminaries (2 matches),Women,Mon,6-Aug,19:00,22:45,3:45,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Semi-final,Women,Wed,8-Aug,15:30,17:30,2:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Semi-final,Women,Wed,8-Aug,20:00,22:00,2:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Hockey,Bronze medal match,Women,Fri,10-Aug,15:30,17:30,2:00,"Hockey Centre, Olympic Park, Stratford, London",51.54918393,-0.020352602,250
Judo,"100kg: elimination rounds, quarter-finals",Men,Thur,2-Aug,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"78kg: elimination rounds, quarter-finals",Women,Thur,2-Aug,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"100kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Men,Thur,2-Aug,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"78kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Women,Thur,2-Aug,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"60 kg: elimination rounds, quarter-finals",Men,Sat,28-Jul,9:30,12:30,3:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"48kg: elimination rounds, quarter-finals",Women,Sat,28-Jul,9:30,12:30,3:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"60 kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Men,Sat,28-Jul,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"48kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Women,Sat,28-Jul,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"66kg: elimination rounds, quarter-finals",Men,Sun,29-Jul,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"52kg: elimination rounds, quarter-finals",Women,Sun,29-Jul,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"66kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Men,Sun,29-Jul,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"52kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Women,Sun,29-Jul,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"73kg: elimination rounds, quarter-finals",Men,Mon,30-Jul,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"57kg: elimination rounds, quarter-finals",Women,Mon,30-Jul,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"73kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Men,Mon,30-Jul,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"57kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Women,Mon,30-Jul,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"81kg: elimination rounds, quarter-finals",Men,Tue,31-Jul,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"63kg: elimination rounds, quarter-finals",Women,Tue,31-Jul,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"81kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Men,Tue,31-Jul,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"63kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Women,Tue,31-Jul,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"90kg: elimination rounds, quarter-finals",Men,Wed,1-Aug,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"70kg: elimination rounds, quarter-finals",Women,Wed,1-Aug,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"90kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Men,Wed,1-Aug,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"70kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Women,Wed,1-Aug,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"+100kg: elimination rounds, quarter-finals",Men,Fri,3-Aug,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"+78kg: elimination rounds, quarter-finals",Women,Fri,3-Aug,9:30,10:30,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"+100kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Men,Fri,3-Aug,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Judo,"+78kg: repechages, semi-final contests, bronze medal contests, gold medal contest, victory ceremony",Women,Fri,3-Aug,14:00,16:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Marathon Swimming,"10km, victory ceremony",Men,Fri,10-Aug,12:00,15:00,3:00,"Hyde Park, London",51.50631176,-0.16702652,700
Marathon Swimming,"10km, victory ceremony",Women,Thur,9-Aug,12:00,15:00,3:00,"Hyde Park, London",51.50631176,-0.16702652,700
Modern Pentathlon,"fencing (Handball Arena); swimming (Aquatics Centre); riding, combined event, victory ceremony (Greenwich Park)",Men,Sat,11-Aug,9:00,19:10,10:10,Various London venues,0,0,0
Modern Pentathlon,"riding, combined event, victory ceremony (Greenwich Park)",Men,Sat,11-Aug,15:10,19:10,4:00,Various London venues,0,0,0
Modern Pentathlon,"fencing (Handball Arena); swimming (Aquatics Centre); riding, combined event, victory ceremony (Greenwich Park)",Women,Sun,12-Aug,8:00,18:00,10:00,Various London venues,0,0,0
Modern Pentathlon,"riding, combined event, victory ceremony (Greenwich Park)",Women,Sun,12-Aug,14:00,18:00,4:00,Various London venues,0,0,0
Opening Ceremony,Opening Ceremony,Not Applicable,Fri,27-Jul,19:30,22:30,3:00,"Olympic Stadium, Stratford, London",51.53875495,-0.016479492,200
Rowing,"Fours: classification, final, victory ceremony",Men,Sat,4-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Lightweight Double Sculls: classifications, final, victory ceremony",Men,Sat,4-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Single Sculls: classifications, final, victory ceremony",Women,Sat,4-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Lightweight Double Sculls: classifications, final, victory ceremony",Women,Sat,4-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Fours: repechage,Men,Tue,31-Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Lightweight Fours: semi-finals,Men,Tue,31-Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Single Sculls: quarter-finals,Men,Tue,31-Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Double Sculls: semi-finals,Men,Tue,31-Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Lightweight Double Sculls: repechages,Men,Tue,31-Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Eights: repechage,Women,Tue,31-Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Single Sculls: quarter-finals .Double Sculls: repechage,Women,Tue,31-Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Lightweight Double Sculls: repechages,Women,Tue,31-Jul,9:30,12:40,3:10,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Lightweight Fours: repechage,Men,Sun,29-Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Single Sculls: repechages,Men,Sun,29-Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Double Sculls: repechage,Men,Sun,29-Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Lightweight Double Sculls: heats,Men,Sun,29-Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Eights: heats,Women,Sun,29-Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Single Sculls: repechage,Women,Sun,29-Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Lightweight Double Sculls: heats,Women,Sun,29-Jul,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Pairs, Lightweight Fours, Eights, Single Sculls, Double Sculls, Quadruple Sculls: heats",Men,Sat,28-Jul,9:30,14:10,4:40,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Pairs, Single Sculls, Quadruple Sculls: heats",Women,Sat,28-Jul,9:30,14:10,4:40,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Pairs: classification, final, victory ceremony",Men,Fri,3-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Single Sculls: classifications, final, victory ceremony",Men,Fri,3-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Quadruple Sculls: classification, final, victory ceremony",Men,Fri,3-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Double Sculls: classification, final, victory ceremony",Women,Fri,3-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Pairs: repechage,Men,Mon,30-Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Fours: heats,Men,Mon,30-Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Eights: repechage,Men,Mon,30-Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Quadruple Sculls: repechage,Men,Mon,30-Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Pairs: repechage,Women,Mon,30-Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Double Sculls: heats,Women,Mon,30-Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Quadruple Sculls: repechage.,Women,Mon,30-Jul,9:30,11:10,1:40,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Pairs: semi-finals,Men,Wed,1-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Eights: classification, final, victory ceremony",Men,Wed,1-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Single Sculls: classifications, semi-finals",Men,Wed,1-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Lightweight Double Sculls: classifications,Men,Wed,1-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Quadruple Sculls: semi-finals,Men,Wed,1-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Pairs: classification, final, victory ceremony",Women,Wed,1-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Quadruple Sculls: classification, final, victory ceremony",Women,Wed,1-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Eights: final, victory ceremony",Men,Thur,2-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,"Single Sculls: classifications, semi-finals",Men,Thur,2-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Rowing,Lightweight Double Sculls: semi-finals,Men,Thur,2-Aug,9:30,12:50,3:20,"Eton Dorney, Buckinghamshire",51.49351504,-0.663256645,750
Sailing,470 (medal race & victory ceremony),Men,Thur,9-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,Elliott 6m,Women,Thur,9-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"470, Laser, RS:X",Men,Sat,4-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"470, Elliott 6m, Laser Radial, RS:X",Women,Sat,4-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"470, RS:X (medal race & victory ceremony)",Men,Tue,7-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"470, Elliott 6m, RS:X (medal race & victory ceremony)",Women,Tue,7-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,49er (medal race & victory ceremony),Men,Wed,8-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,WOMEN -Elliott 6m,Women,Wed,8-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"49er, 470, Finn, Star",Men,Thur,2-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"470, Elliott 6m",Women,Thur,2-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"49er, 470, Laser (medal race & victory ceremony)",Men,Mon,6-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"470, Laser Radial (medal race & victory ceremony)",Women,Mon,6-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"49er, Finn (medal race & victory ceremony), RS:X, Star (medal race & victory ceremony)",Men,Sun,5-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,RS:X,Women,Sun,5-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"49er, Finn, Laser, RS:X, Star",Men,Mon,30-Jul,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"Elliott 6m, Laser Radial, RS:X",Women,Mon,30-Jul,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"49er, Laser, RS:X",Men,Wed,1-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"Elliott 6m, Laser Radial, RS:X",Women,Wed,1-Aug,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,"Finn, Star",Men,Sun,29-Jul,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
Sailing,Elliott 6m,Women,Sun,29-Jul,12:00,18:00,6:00,"Weymouth and Portland, Dorset",50.60701932,-2.446303368,750
